,movieId,apiid,name,role,gender
61581,3433,26263,Michael Russo,Danny Moreno,2
61582,3433,26263,Danny Trejo,Art Sanella,2
61583,3433,26263,Dan Ferro,Tony Romero,2
61584,3433,26263,Mike Moroff,Jack Romero,2
61585,3433,26263,Michelle Michaels,Marilyn - Kersey's Secretary,1
61586,3434,34746,Charles Bronson,Paul Kersey,2
61587,3434,34746,Lesley-Anne Down,Olivia Regent,1
61588,3434,34746,Michael Parks,Tommy O'Shea,2
61589,3434,34746,Chuck Shamata,Sal Paconi,2
61590,3434,34746,Robert Joy,Fredie Flake,2
61591,3434,34746,Saul Rubinek,Brian Hoyle,2
61592,3434,34746,Miguel Sandoval,Hector Vasquez,2
61593,3434,34746,Kenneth Welsh,Lt. Mickey King,2
61594,3434,34746,Kevin Lund,Chuck Paconi,2
61595,3434,34746,Lisa Inouye,Janice Omori,0
61596,3434,34746,Erica Fairfield,Chelsea Regent,0
61597,3434,34746,Jefferson Mappin,Big Al,2
61598,3434,34746,Michael Dunston,Reg,0
61599,3434,34746,Claire Rankin,Maxine,0
61600,3434,34746,Sharolyn Sparrow,Dawn,0
61601,3434,34746,Anna Starnino,Sister,1
61602,3434,34746,Elena Kudaba,Housekeeper,0
61603,3435,996,Fred MacMurray,Walter Neff,2
61604,3435,996,Barbara Stanwyck,Phyllis Dietrichson,1
61605,3435,996,Edward G. Robinson,Barton Keyes,2
61606,3435,996,Porter Hall,Mr. Jackson,2
61607,3435,996,Richard Gaines,"Edward S. Norton, Jr.",2
61608,3435,996,Jean Heather,Lola Dietrichson,1
61609,3435,996,Tom Powers,Mr. Dietrichson,2
61610,3435,996,Fortunio Bonanova,Sam Garlopis,2
61611,3435,996,Byron Barr,Nino Zachetti,2
61612,3435,996,John Berry,Bit Part (uncredited),2
61613,3435,996,Raymond Chandler,Man Reading Book (uncredited),2
61614,3435,996,Edmund Cobb,Train Conductor (uncredited),2
61615,3435,996,Kernan Cripps,Conductor (uncredited),0
61616,3435,996,Bess Flowers,Norton's Secretary (uncredited),1
61617,3435,996,Eddie Hall,Man in Drug Store (uncredited),2
61618,3435,996,Teala Loring,Pacific All-Risk Telephone Operator (uncredited),1
61619,3435,996,Sam McDaniel,Charlie - Garage Attendant (uncredited),2
61620,3435,996,Billy Mitchell,Pullman Porter (uncredited),2
61621,3435,996,Clarence Muse,Man (uncredited),2
61622,3435,996,Douglas Spencer,Lou Schwartz (uncredited),0
61623,3435,996,John Philliber,Joe Peters,0
61624,3435,996,Harold Garrison,Redcap,0
61625,3435,996,James Adamson,Pullman Porter (uncredited),0
61626,3435,996,Betty Farrington,Nettie - Dietrichsons' Maid (uncredited),1
61627,3435,996,Miriam Franklin,Keyes' Secretary (uncredited),0
61628,3435,996,George Magrill,Man (uncredited),2
61629,3435,996,Constance Purdy,Fat Shopper in Market (uncredited),1
61630,3435,996,Dick Rush,Pullman Conductor (uncredited),2
61631,3435,996,Floyd Shackelford,Pullman Porter (uncredited),2
61632,3435,996,Oscar Smith,Pullman Porter (uncredited),2
61633,3436,9079,Julia Roberts,Hilary O'Neil,1
61634,3436,9079,Campbell Scott,Victor Gaddes,2
61635,3436,9079,Vincent D'Onofrio,Gordon,2
61636,3436,9079,Colleen Dewhurst,Estelle Whittier,1
61637,3436,9079,David Selby,Richard Geddes,2
61638,3436,9079,Ellen Burstyn,Mrs. O'Neil,1
61639,3436,9079,Dion Anderson,Cappy,2
61640,3436,9079,George Martin,Malachi,2
61641,3436,9079,A.J. Johnson,Shauna,1
61642,3436,9079,Daniel Beer,Danny,0
61643,3436,9079,Behrooz Afrakhan,Moamar,0
61644,3436,9079,Michael Halton,Gordon's Friend,2
61645,3436,9079,Larry Nash,Assistant,0
61646,3436,9079,Alex Trebek,Host of Jeopardy,2
61647,3436,9079,Richard Friedenberg,Jeopardy Contestant,2
61648,3436,9079,Duncan Henderson,Jeopardy Contestant,2
61649,3436,9079,Bettina Rose,Jeopardy Contestant,0
61650,3436,9079,Howard Morris,Voice on Jetsons (voice),2
61651,3436,9079,Fran Lucci,Annabel,0
61652,3436,9079,John M. Rosenberg,Bandleader,0
61653,3436,9079,Patrick Cage,Shauna's Boyfriend,2
61654,3436,9079,Tim Bohn,Guest,0
61655,3437,1496,Vanilla Ice,Johnny,2
61656,3437,1496,Kristin Minter,Kathy,1
61657,3437,1496,Naomi Campbell,Singer at First Club,1
61658,3437,1496,Deezer D,Jazz,2
61659,3437,1496,Kevin Hicks,Sir D.,2
61660,3437,1496,Allison Dean,Princess,0
61661,3437,1496,Sydney Lassick,Roscoe,2
61662,3437,1496,Dody Goodman,Mae,1
61663,3437,1496,Candy Clark,Grace,1
61664,3437,1496,Michael Gross,Gordon,2
61665,3438,1498,Judith Hoag,April O'Neal,1
61666,3438,1498,Elias Koteas,Casey Jones,2
61667,3438,1498,Josh Pais,Raphael (voice) / Passenger In Cab,2
61668,3438,1498,Corey Feldman,Donatello (Voice),2
61669,3438,1498,Brian Tochi,Leonardo (Voice),2
61670,3438,1498,Michael Turney,Danny Pennington,0
61671,3438,1498,Kevin Clash,Splinter (Voice),2
61672,3438,1498,James Saito,The Shredder / Oroko Saki,2
61673,3438,1498,Leif Tilden,Donatello / Foot Messenger,2
61674,3438,1498,Michelan Sisti,Michaelangelo / Pizza Man,2
61675,3438,1498,David Forman,Leonardo / Gang Member,2
61676,3438,1498,Robbie Rist,Michaelangelo (Voice),2
61677,3438,1498,David McCharen,The Shredder / Oroku Saki (voice),2
61678,3438,1498,Toshishiro Obata,Tatsu,2
61679,3438,1498,Sam Rockwell,Head Thug,2
61680,3438,1498,Michael McConnohie,Tatsu (voice),0
61681,3438,1498,Skeet Ulrich,Thug,2
61682,3439,1497,Paige Turco,April O'Neil,1
61683,3439,1497,David Warner,Professor Jordon Perry,2
61684,3439,1497,Michelan Sisti,Michaelangelo / Soho Man,2
61685,3439,1497,Leif Tilden,Donatello / Foot #3,2
61686,3439,1497,Kenn Scott,Raphael,2
61687,3439,1497,Mark Caso,Leonardo / News Room Staff,2
61688,3439,1497,Kevin Clash,Splinter,2
61689,3439,1497,"Ernie Reyes, Jr.",Keno,2
61690,3439,1497,François Chau,Shredder,2
61691,3439,1497,Toshishiro Obata,Tatsu,2
61692,3439,1497,Raymond Serra,Chief Sterns,2
61693,3439,1497,Mark Ginther,Rahzar,2
61694,3439,1497,Kurt Bryant,Tokka,2
61695,3439,1497,Kevin Nash,Super Shredder,2
61696,3439,1497,Joseph Amodei,Parlor Owner,0
61697,3439,1497,Susie Essman,Soho Woman,1
61698,3439,1497,Vanilla Ice,Himself,2
61699,3439,1497,Robbie Rist,Michaelangelo (voice),2
61700,3439,1497,Brian Tochi,Leonardo (voice),2
61701,3439,1497,Laurie Faso,Raphael (voice),0
61702,3439,1497,Adam Carl,Donatello (voice),2
61703,3439,1497,David McCharen,Shredder (voice),2
61704,3439,1497,Michael McConnohie,Tatsu (voice),0
61705,3439,1497,Frank Welker,Rahzar / Tokka (voice),2
61706,3439,1497,Michael Jai White,Audience Man,2
61707,3439,1497,Nick DeMarinis,Parlor Assistant,0
61708,3439,1497,Kelli Rabke,Teenage Girl,0
61709,3439,1497,Lee Spencer,Foot #1,2
61710,3439,1497,Gianpaolo Bonaca,Foot #2,0
61711,3439,1497,Mark Doerr,Freddy,0
61712,3439,1497,Tim Parati,Crew Member,2
61713,3439,1497,John E. Brady,TGRI Assistant #1,0
61714,3439,1497,Jon Thompson,TGRI Worker,0
61715,3439,1497,Bill Luhrs,TGRI Assistant #2,0
61716,3439,1497,Michael Pressman,News Manager,2
61717,3439,1497,Rick Colella,Teenage Thug,0
61718,3439,1497,Dewey Weber,Foot Recruiter,2
61719,3439,1497,Sasha Pressman,Old Woman,0
61720,3439,1497,David Pressman,Old Man,0
61721,3439,1497,Shiek Mahmud-Bey,Audience Man,2
61722,3439,1497,Lisa Chess,Audience Woman,0
61723,3439,1497,Earthquake,Disc Jockey,0
61724,3439,1497,Mark Grinage,Dancer #1,0
61725,3439,1497,John Henry Huffman IV,Dancer #2,0
61726,3439,1497,Everett Fitzgerald,Dancer #3,0
61727,3439,1497,Gregory Salata,Promoter,0
61728,3439,1497,Mak Wilson,Promoter's Aide,0
61729,3439,1497,Raul S. Brewster,Foot Soldier,0
61730,3439,1497,Keith Coulouris,Thug #1,0
61731,3439,1497,Chris Cox,Foot Soldier,0
61732,3439,1497,Richard Divizio,Foot Soldier,0
61733,3439,1497,Dale Frye,Foot Soldier,0
61734,3439,1497,Danny E. Glover,Foot Soldier,0
61735,3439,1497,Kent Ezzell,Foot Soldier,0
61736,3439,1497,Ronald W. Herndon Jr.,Foot Soldier,0
61737,3439,1497,Johnny Holbrook,Foot Soldier,0
61738,3439,1497,Charles R. Knowles,Foot Soldier,0
61739,3439,1497,Kenny Morrison,Foot Soldier,2
61740,3439,1497,Charles Page,Foot Soldier,2
61741,3439,1497,Daniel Pesina,Foot Soldier,0
61742,3439,1497,Terry D. Rich,Foot Soldier,0
61743,3439,1497,Scott A. Surgenor,Foot Soldier,0
61744,3439,1497,Jeffrey P. Thompson,Foot Soldier,0
61745,3439,1497,Michael G. Norris,Foot Soldier,0
61746,3439,1497,Steven M. Simma,Foot Soldier,0
61747,3439,1497,Char He Downing,Foot Soldier,0
61748,3440,1499,Paige Turco,April O'Neil,1
61749,3440,1499,Stuart Wilson,Walker,2
61750,3440,1499,Sab Shimono,Lord Norinaga,2
61751,3440,1499,Vivian Wu,Mitsu,1
61752,3440,1499,Mark Caso,Leonardo,2
61753,3440,1499,Corey Feldman,Donatello (voice),2
61754,3440,1499,Matt Hill,Raphael,2
61755,3440,1499,Jim Raposa,Donatello,2
61756,3440,1499,David Fraser,Michaelangelo,2
61757,3440,1499,Elias Koteas,Casey Jones / Whit,2
61758,3440,1499,Eidan Hanzei,Kenshin,0
61759,3440,1499,John Aylward,Niles,2
61760,3440,1499,Mak Takano,Benkei - Honor Guard #1,0
61761,3440,1499,Steve Akahoshi,Honor Guard #2,0
61762,3440,1499,Travis A. Moon,Yoshi,0
61763,3440,1499,Robbie Rist,Michaelangelo (voice),2
61764,3440,1499,Brian Tochi,Leonardo (voice),2
61765,3440,1499,Tim Kelleher,Raphael (voice),2
61766,3440,1499,Kent Kim,Honor Guard #3,0
61767,3440,1499,Ken Kensei,Honor Guard #4,0
61768,3440,1499,Tad Horino,Grandfather,2
61769,3440,1499,Glen Chin,Jailer,2
61770,3440,1499,Koichi Sakamoto,Young Priest,0
61771,3440,1499,Tracy Conklin,Sam,0
61772,3440,1499,Edmund Stone,Dave,2
61773,3440,1499,Jeff Kawasugi,Murota,0
61774,3440,1499,Phil Chong,Rider,0
61775,3440,1499,Yeon Kim,Blacksmith,0
61776,3441,1880,Patrick Swayze,Jed,2
61777,3441,1880,C. Thomas Howell,Robert,2
61778,3441,1880,Lea Thompson,Erica,1
61779,3441,1880,Darren Dalton,Daryl,2
61780,3441,1880,Charlie Sheen,Matt,2
61781,3441,1880,Jennifer Grey,Toni,1
61782,3441,1880,Brad Savage,Danny,2
61783,3441,1880,Ben Johnson,Mr. Mason,2
61784,3441,1880,Harry Dean Stanton,Mr. Eckert,2
61785,3441,1880,William Smith,Strelnikov,2
61786,3441,1880,Powers Boothe,Lt. Col. Andrew 'Andy' Tanner,2
61787,3441,1880,Ron O'Neal,Col Ernesto Bella,2
61788,3441,1880,Vladek Sheybal,Bratchenko,2
61789,3441,1880,Frank McRae,Mr. Teasdale,2
61790,3441,1880,Lane Smith,Mayor Bates,2
61791,3441,1880,Roy Jenson,Samuel Morris,2
61792,3441,1880,Pepe Serna,Mr. Mondragón,1
61793,3441,1880,Radames Pera,Gorsky,2
61794,3441,1880,Judd Omen,The Nicaraguan Captain,2
61795,3441,1880,Zitto Kazann,Political Officer,2
61796,3442,33762,Stephen Lang,Joe,2
61797,3442,33762,Lauren Holly,Nikki,1
61798,3442,33762,John Cameron Mitchell,J.L.,2
61799,3442,33762,Danny Quinn,Carlos,2
61800,3442,33762,Leon,Moss,2
61801,3442,33762,James Remar,Nestor,2
61802,3442,33762,Laurence Fishburne,Cream,2
61803,3442,33762,Paul Calderon,Tito,2
61804,3442,33762,Bill Smitrovich,Chavez,2
61805,3442,33762,Michael Carmine,Ruben,2
61806,3442,33762,Al Shannon,Dorcey,0
61807,3442,33762,Danton Stone,Aldo,2
61808,3442,33762,Tony Bolano,Felix,0
61809,3442,33762,Frank Gilbert,Antoine,2
61810,3442,33762,Erla Julmiste,Celeste,1
61811,3442,33762,Deborah King,Yvette,1
61812,3442,33762,Jimi Ruccolo,Diablo,2
61813,3442,33762,Luis Valderrama,Chooch,0
61814,3442,33762,Roy Datz,Rene,2
61815,3442,33762,James Eros,Hakim,2
61816,3442,33762,Kenny Calman,Helicopter Pilot,2
61817,3442,33762,Carl Jay Cofield,27th Avenue Player,2
61818,3442,33762,T.R. Durphy,Drug Dealer,2
61819,3442,33762,Eddie Edenfield,Counselor #1,2
61820,3442,33762,Matt Butler,Cop #1,2
61821,3442,33762,Dan Fitzgerald,Cop #2,2
61822,3442,33762,Peter Fournier,Ruben's Clipboard Guard,2
61823,3442,33762,Julian Byrd,J.L.'s Father,0
61824,3442,33762,Joan Murphy,J.L.'s Mother,1
61825,3442,33762,Ally Garrett,J.L.'s Sister,1
61826,3442,33762,Michael Gregory,Van Guard,2
61827,3442,33762,Sandy Mielke,Reception Guard,0
61828,3442,33762,D.L. Blakely,Guard #1,2
61829,3442,33762,Jim Zubiena,Officer #1,0
61830,3442,33762,Nelson Oramas,Officer #2,0
61831,3442,33762,Antoni Corone,Narc #1,2
61832,3442,33762,Joe Petrullo,Narc #2,0
61833,3442,33762,Martin Ferrero,Hardware Clerk (uncredited),2
61834,3442,33762,Jim Fitzpatrick,Young Street Gangster (uncredited),2
61835,3442,33762,Dan Hanks,Shooting Cop (uncredited),2
61836,3442,33762,David Mandel,Thug (uncredited),2
61837,3443,103960,Mike Norris,Savoy,2
61838,3443,103960,Steve Durham,Mitch,0
61839,3443,103960,David Coburn,K.C.,2
61840,3443,103960,Thalmus Rasulala,The Admiral,2
61841,3443,103960,Albert Salmi,United States emissary,2
61842,3444,11690,Jean-Claude Van Damme,Frank Dux,2
61843,3444,11690,Bolo Yeung,Chong Li,2
61844,3444,11690,Roy Chiao,Senzo Tanaka,0
61845,3444,11690,Philip Chan Yan-Kin,Captain Chen,2
61846,3444,11690,Donald Gibb,Ray Jackson,2
61847,3444,11690,Ken Siu,Victor Lin,0
61848,3444,11690,Leah Ayres,Janice Kent,1
61849,3444,11690,Norman Burton,Helmer,2
61850,3444,11690,Forest Whitaker,Rawlins,2
61851,3444,11690,Paulo Tocha,Paco,2
61852,3445,29143,Faye Dunaway,Laura Mars,1
61853,3445,29143,Tommy Lee Jones,John Neville,2
61854,3445,29143,Brad Dourif,Tommy Ludlow,2
61855,3445,29143,Rene Auberjonois,Donald Phelps,2
61856,3445,29143,Raúl Juliá,Michael Reisler,2
61857,3445,29143,Darlanne Fluegel,Lulu,1
61858,3445,29143,Michael Tucker,Bert,2
61859,3445,29143,Frank Adonis,Sal Volpe,2
61860,3445,29143,Lisa Taylor,Michele,0
61861,3445,29143,Rose Gregorio,Elaine Cassell,1
61862,3445,29143,Steve Marachuk,Robert,2
61863,3445,29143,Meg Mundy,Doris Spenser,1
61864,3445,29143,Marilyn Meyers,Sheila Weissman,0
61865,3445,29143,Gary Bayer,Reporter,2
61866,3445,29143,Mitchell Edmonds,Reporter,2
61867,3445,29143,Jeff Niki,Photo Assistant,0
61868,3445,29143,Toshi Matsuo,Photo Assistant,2
61869,3445,29143,John Randolph Jones,Policeman,2
61870,3446,35292,Jerry Lewis,George Fawkes,2
61871,3446,35292,Oliver Platt,Tommy Fawkes,2
61872,3446,35292,Lee Evans,Jack Parker,2
61873,3446,35292,Leslie Caron,Katie Parker,1
61874,3446,35292,Richard Griffiths,Jim Minty,2
61875,3446,35292,Sadie Corre,Poodle Woman,0
61876,3446,35292,Oliver Reed,Dolly Hopkins,2
61877,3446,35292,George Carl,Thomas Parker,0
61878,3446,35292,Freddie Davies,Bruno Parker,0
61879,3446,35292,Ian McNeice,Stanley Sharkey,2
61880,3446,35292,Christopher Greet,Laurence Berger,2
61881,3446,35292,Peter Gunn,Nicky,2
61882,3446,35292,Christopher Greet,Lawrence Berger,2
61883,3446,35292,Gavin Millar,Steve Campbell,2
61884,3446,35292,William Hootkins,Al,2
61885,3446,35292,Terence Rigby,Billy Man,2
61886,3446,35292,Ruta Lee,Laura Fawkes,1
61887,3446,35292,Peter Pamela Rose,Jenny,1
61888,3446,35292,Ticky Holgado,Battiston,2
61889,3446,35292,Olivier Py,Barre,2
61890,3446,35292,Mouss,Poquelin,0
61891,3446,35292,Peter McNamara,Canavan,0
61892,3446,35292,Richard Platt,Bellows,0
61893,3446,35292,François Domange,Pirard,0
61894,3446,35292,Harold Nicholas,Himself,2
61895,3446,35292,George Khan,Francesco,0
61896,3446,35292,Phil Atkinson,Policeman,0
61897,3446,35292,Nicholas Coppin,Policeman,0
61898,3446,35292,Tony Barton,Comedian,0
61899,3446,35292,Ruth Kettlewell,Camilla Powell,1
61900,3446,35292,George Raistrick,Club Owner,0
61901,3446,35292,Fred Evans,Mr Pearce,0
61902,3446,35292,Andy Rashleigh,Reporter,2
61903,3446,35292,Tony Peers,Reporter,0
61904,3446,35292,Rusty Goffe,Bagpipe Playing Dwarf,0
61905,3446,35292,Fred Cox,Cox Twin,2
61906,3446,35292,Frank Cox,Cox Twin,2
61907,3446,35292,Anthony Irvine,Iceman,0
61908,3446,35292,Eileen Bell,Doggydou,0
61909,3446,35292,Benji Ming,Plastic Cup Smasher,0
61910,3446,35292,Peter Martin,Skipper,2
61911,3447,36652,Paul Muni,Wang Lung,2
61912,3447,36652,Luise Rainer,O-Lan,1
61913,3447,36652,Walter Connolly,Uncle,2
61914,3447,36652,Tilly Losch,Lotus,1
61915,3447,36652,Charley Grapewin,Old Father,2
61916,3447,36652,Jessie Ralph,Cuckoo,1
61917,3447,36652,Soo Yong,Aunt,0
61918,3447,36652,Keye Luke,Elder Son,2
61919,3447,36652,Roland Lui,Younger Son,0
61920,3447,36652,Suzanna Kim,Little Fool,0
61921,3447,36652,Ching Wah Lee,Ching,2
61922,3447,36652,Harold Huber,Cousin,2
61923,3447,36652,Olaf Hytten,Liu - Grain Merchant,2
61924,3447,36652,William Law,Gateman,2
61925,3447,36652,Mary Wong,Little Bride,0
61926,3448,801,Robin Williams,Adrian Cronauer,2
61927,3448,801,Forest Whitaker,Edward Montesque Garlick,2
61928,3448,801,Tung Thanh Tran,Tuan,0
61929,3448,801,Chintara Sukapatana,Trinh,0
61930,3448,801,Bruno Kirby,Lt. Steven Hauk,2
61931,3448,801,Robert Wuhl,Marty Lee Dreiwitz,2
61932,3448,801,J.T. Walsh,Sgt. Major Dickerson,2
61933,3448,801,Noble Willingham,Gen. Taylor,2
61934,3448,801,Richard Edson,Pvt. Abersold,2
61935,3448,801,Juney Smith,Phil McPherson,2
61936,3448,801,Richard Portnow,Dan 'The Man' Levitan,2
61937,3448,801,Cu Ba Nguyen,Jimmy Wah,0
61938,3448,801,Dan Stanton,Censor #1,2
61939,3448,801,Don Stanton,Censor #2,2
61940,3448,801,Floyd Vivino,Eddie Kirk,0
61941,3449,104301,Diane Keaton,Anna,1
61942,3449,104301,Liam Neeson,Leo,2
61943,3449,104301,Jason Robards,Muth,2
61944,3449,104301,Ralph Bellamy,Grandfather,2
61945,3449,104301,Teresa Wright,Grandmother,1
61946,3449,104301,Katey Sagal,Ursula,1
61947,3450,11520,Jack Lemmon,John Gustafson,2
61948,3450,11520,Walter Matthau,Max Goldman,2
61949,3450,11520,Ann-Margret,Ariel Truax,1
61950,3450,11520,Burgess Meredith,Grandpa Gustafson,2
61951,3450,11520,Daryl Hannah,Melanie,1
61952,3450,11520,Kevin Pollak,Jacob Goldman,2
61953,3450,11520,Ossie Davis,Chuck,2
61954,3450,11520,Buck Henry,Snyder,0
61955,3450,11520,Christopher McDonald,Mike,2
61956,3450,11520,John Carroll Lynch,Moving Man,2
61957,3450,11520,Steve Cochran,Weatherman,0
61958,3450,11520,Joe Howard,Pharmacist,2
61959,3450,11520,Isabell O'Connor,Nurse,1
61960,3450,11520,Charles Brin,Fisherman,0
61961,3450,11520,Oliver Osterberg,Fisherman,2
61962,3450,11520,Joel Edwards,Fisherman (uncredited),0
61963,3451,1879,Spencer Tracy,Matt Drayton,2
61964,3451,1879,Sidney Poitier,Dr. John Wade Prentice,2
61965,3451,1879,Katharine Hepburn,Christina Drayton,1
61966,3451,1879,Katharine Houghton,Joanna Drayton,1
61967,3451,1879,Isabel Sanford,Tillie,1
61968,3451,1879,Alexandra Hay,Carhop,1
61969,3451,1879,Cecil Kellaway,Monsignor Ryan,2
61970,3451,1879,Beah Richards,Mrs. Prentice,1
61971,3451,1879,Roy Glenn,Mr. Prentice,0
61972,3451,1879,Virginia Christine,Hilary St. George,1
61973,3451,1879,Barbara Randolph,Dorothy,0
61974,3451,1879,D'Urville Martin,Frankie,2
61975,3451,1879,Tom Heaton,Peter,2
61976,3451,1879,John Hudkins,Cab Driver,2
61977,3451,1879,Natalie Core,Small Role (uncredited),1
61978,3451,1879,Timothy Scott,Small Role (uncredited),2
61979,3451,1879,Jacqueline Fontaine,Singer (uncredited),0
61980,3451,1879,June Whitley Taylor,Edie (voice) (uncredited),1
61981,3452,2085,Jet Li,Hang Sing,2
61982,3452,2085,Aaliyah,Trish O'Day,1
61983,3452,2085,Isaiah Washington,Mac,2
61984,3452,2085,Russell Wong,Kai,2
61985,3452,2085,DMX,Silk,2
61986,3452,2085,Delroy Lindo,Isaak O'Day,2
61987,3452,2085,D.B. Woodside,Colin O'Day,2
61988,3452,2085,Jon Kit Lee,Po Sing,0
61989,3452,2085,Edoardo Ballerini,Vincent Roth,2
61990,3452,2085,Anthony Anderson,Maurice,2
61991,3452,2085,Matthew Harrison,Dave,2
61992,3452,2085,Terry Chen,Kuang,2
61993,3452,2085,Henry O,Ch'u Sing,2
61994,3452,2085,Gaston Morrison,Maurice's Crew,2
61995,3452,2085,Colin Foo,Overlord,2
61996,3453,13539,Leelee Sobieski,Samantha Cavanaugh,1
61997,3453,13539,Chris Klein,Kelvin Morse,2
61998,3453,13539,Josh Hartnett,Jasper Arnold,2
61999,3453,13539,Michael Rooker,Malcolm Arnold,2
62000,3453,13539,Annie Corley,Betsy Arnold,1
62001,3453,13539,Bruce Greenwood,Earl Cavanaugh,2
62002,3453,13539,Annette O'Toole,Jo Cavanaugh,1
62003,3453,13539,Elaine Hendrix,Jennifer Cavanaugh,0
62004,3453,13539,Stuart Wilson,John Morse,2
62005,3454,16222,Jodi Lyn O'Keefe,Ashley Grant,1
62006,3454,16222,Shane West,Ryan Woodman,2
62007,3454,16222,Marla Sokoloff,Maggie Carter,1
62008,3454,16222,James Franco,Chris Campbell,2
62009,3454,16222,Aaron Paul,Floyd,2
62010,3454,16222,Colin Hanks,Cosmo,2
62011,3454,16222,Julia Sweeney,Kate Woodman,1
62012,3454,16222,Richard Schiff,P.E. Teacher,2
62013,3454,16222,Kip Pardue,Harris,2
62014,3454,16222,Nick Cannon,Chess Club Kid,2
62015,3454,16222,David Koechner,Virgil Doolittle,2
62016,3454,16222,Jay Harrington,Cop,2
62017,3454,16222,Vanessa Evigan,Vanessa,1
62018,3454,16222,Christine Lakin,Sloane,1
62019,3454,16222,Shyla Marlin,Shyla,0
62020,3454,16222,Joe Gieb,Octopus Ride Operator,2
62021,3454,16222,Ty Granderson Jones,Toothless Carnie,0
62022,3454,16222,Scott Vickaryous,Stu,2
62023,3454,16222,Romy Rosemont,Cosmo's Date,1
62024,3454,16222,Manu Intiraymi,Danny,2
62025,3455,109479,Emmanuelle Seigner,Gloria,1
62026,3455,109479,Susan Tyrrell,Sal,1
62027,3455,109479,Aidan Gillen,Francis,2
62028,3455,109479,Mark Boone Junior,Vic,2
62029,3455,109479,Darryl Henriques,Doctor,2
62030,3456,17078,Hossein Mahjoub,Vater,0
62031,3456,17078,Mohsen Ramezani,Mohammad,0
62032,3456,17078,Salameh Feyzi,Großmutter,0
62033,3456,17078,Farahnaz Safari,Mohammads große Schwester,0
62034,3456,17078,Elham Sharifi,Mohammads kleine Schwester,0
62035,3456,17078,Behzad Rafi,Dorflehrer,0
62036,3456,17078,Mohamad Rahmani,Lehrer,0
62037,3456,17078,Morteza Fatemi,Tischler,0
62038,3457,37722,Billy Crudup,Fielding Pierce,2
62039,3457,37722,Jennifer Connelly,Sarah Williams,1
62040,3457,37722,Paul Hipp,Danny Pierce,2
62041,3457,37722,Hal Holbrook,Isaac Green,2
62042,3457,37722,Ivonne Coll,Gisela Higgens,1
62043,3457,37722,Lawrence Dane,Governor Kinosis,2
62044,3457,37722,Ed Harris,Jerry Charmichael,2
62045,3457,37722,Janet McTeer,Caroline Pierce,1
62046,3457,37722,Molly Parker,Juliet Beck,1
62047,3457,37722,Larry Marshall,Angelo Bertelli,0
62048,3457,37722,Stanley Anderson,Fielding's Father,2
62049,3457,37722,Bruce Dinsmore,Tony Dayton,2
62050,3457,37722,Mimi Kuzyk,Adele Green,1
62051,3457,37722,Sandra Oh,Kim,1
62052,3458,75892,Sharon Stone,Doña Sol,1
62053,3458,75892,Christopher Rydell,Juan Gallardo,2
62054,3458,75892,Ana Torrent,Carmen Espinosa,1
62055,3458,75892,Guillermo Montesinos,Garabato,2
62056,3458,75892,Albert Vidal,Nacional,0
62057,3458,75892,Sim Andreu,,0
62058,3458,75892,Antonio Flores,,2
62059,3458,75892,Simón Andreu,Antonio (as Simon Andreu),2
62060,3459,33516,Gabriel Byrne,Byron,2
62061,3459,33516,Julian Sands,Shelley,2
62062,3459,33516,Natasha Richardson,Mary Shelley,1
62063,3459,33516,Myriam Cyr,Claire Clairmont,1
62064,3459,33516,Timothy Spall,Dr. Polidori,2
62065,3459,33516,Alec Mango,Murray,2
62066,3459,33516,Andreas Wisniewski,Fletcher,2
62067,3459,33516,Dexter Fletcher,Rushton,2
62068,3459,33516,Pascal King,Justine,1
62069,3459,33516,Tom Hickey,Tour Guide,2
62070,3459,33516,Linda Coggin,Turkish Mechanical Woman,0
62071,3459,33516,Kristine Landon-Smith,Mechanical Woman,0
62072,3459,33516,Chris Chappell,Man in Armour,0
62073,3459,33516,Mark Pickard,Young William,0
62074,3459,33516,Kiran Shah,Fuseli Monster,2
62075,3459,33516,Christine Newby,Shelley Fan,0
62076,3459,33516,Kim Tillesly,Shelley Fan,0
62077,3459,33516,Ken Russell,Tourist,2
62078,3460,99008,Ferlin Husky,Woody Wetherby,0
62079,3460,99008,Joi Lansing,Boots Malone,1
62080,3460,99008,Don Bowman,Jeepers,0
62081,3460,99008,John Carradine,Dr. Himmel,2
62082,3460,99008,Lon Chaney Jr.,Maximillian,2
62083,3460,99008,Linda Ho,Madame Wong,1
62084,3460,99008,Basil Rathbone,Gregor,2
62085,3460,99008,Molly Bee,Herself,0
62086,3460,99008,Merle Haggard,Himself,2
62087,3460,99008,Sonny James,Himself,0
62088,3460,99008,Jim Kent,Himself,0
62089,3460,99008,Marcella Wright,Herself,0
62090,3461,9960,James Aubrey,Ralph,2
62091,3461,9960,Tom Chapin,Jack,0
62092,3461,9960,Hugh Edwards,Piggy,0
62093,3461,9960,Roger Elwin,Roger,0
62094,3461,9960,Tom Gaman,Simon,0
62095,3461,9960,Nicholas Hammond,Robert,2
62096,3461,9960,Peter Davy,Peter,0
62097,3462,3082,Charlie Chaplin,A factory worker,2
62098,3462,3082,Paulette Goddard,A gamin,1
62099,3462,3082,Henry Bergman,Cafe proprietor,2
62100,3462,3082,Tiny Sandford,Big Bill,2
62101,3462,3082,Chester Conklin,Mechanic,2
