movieId,name,role,gender,,
16504,Larry Steers,Man Dining with Laura (uncredited),2,,
16505,Harry Strang,Detective (uncredited),2,,
16506,Ben Watson,Newsboy (uncredited),2,,
16507,Cara Williams,Advertising Agency Employee (uncredited),1,,
16508,Eric Wilton,Restaurant Patron (uncredited),2,,
16509,Gene Tierney,Lucy Muir,1,,
16510,Rex Harrison,Capt. Daniel Gregg,2,,
16511,George Sanders,Miles Fairley,2,,
16512,Edna Best,Martha Huggins,1,,
16513,Vanessa Brown,Anna Muir as an Adult,1,,
16514,Anna Lee,Mrs. Fairley,1,,
16515,Robert Coote,Mr. Coombe,2,,
16516,Natalie Wood,Anna Muir as a Child,1,,
16517,Isobel Elsom,Angelica - Mother-in-law,0,,
16518,Victoria Horne,Eva - Sister-in-law,1,,
16519,Stuart Holmes,Man Ordered Out of Train Compartment by Captain (uncredited),2,,
16520,Houseley Stevenson,Passerby at Fairley Residence (uncredited),2,,
16521,Helen Freeman,Author Displaced by Lucy (uncredited),1,,
16522,Whitford Kane,Sproule - London Publisher (uncredited),2,,
16523,Buster Slaven,Enquiries at Sproule's (uncredited),0,,
16524,Will Stanton,Porter (uncredited),2,,
16525,William Stelling,Bill - Anna's Fiance (uncredited),0,,
16526,David Thursby,Mr. Scroggins (uncredited),2,,
16527,Heather Wilde,Fairley Maid (uncredited),0,,
16528,Ronald Colman,"Robert "" Bob "" Conway",2,,
16529,Jane Wyatt,Sondra Bizet,1,,
16530,Edward Everett Horton,"Alexander P. "" Lovey "" Lovett",2,,
16531,John Howard,George Conway,2,,
16532,Thomas Mitchell,Henry Barnard,2,,
16533,Margo,Maria,1,,
16534,Isabel Jewell,Gloria Stone,1,,
16535,H.B. Warner,Chang,2,,
16536,Sam Jaffe,High Lama,2,,
16537,John Burton,Wynant (uncredited),2,,
16538,Milton Owen,Fenner (uncredited),2,,
16539,Fred Astaire,Jerry Travers,2,,
16540,Ginger Rogers,Dale Tremont,1,,
16541,Edward Everett Horton,Horace Hardwick,2,,
16542,Helen Broderick,Madge Hardwick,1,,
16543,Erik Rhodes,Alberto Beddini,2,,
16544,Eric Blore,Bates,0,,
16545,Lucille Ball,Flower Clerk,1,,
16546,Gino Corrado,Venice Hotel Manager,2,,
16547,Dennis O'Keefe,Elevator Passenger,2,,
16548,Carole Lombard,Maria Tura,1,,
16549,Jack Benny,Joseph Tura,0,,
16550,Robert Stack,Leutnant Stanislav Sobinski,2,,
16551,Felix Bressart,Greenberg,2,,
16552,Lionel Atwill,Rawitch,2,,
16553,Stanley Ridges,Professor Alexander Siletsky,2,,
16554,Sig Ruman,SS-Gruppenführer Ehrhardt,2,,
16555,Tom Dugan,Bronski,2,,
16556,Charles Halton,"Dobosh, Regisseur",2,,
16557,Henry Victor,Sturmführer Schultz,0,,
16558,Maude Eburne,"Anna, Garderobiere",1,,
16559,George Lynn,Actor-Adjutant,2,,
16560,Halliwell Hobbes,General Armstrong,2,,
16561,Miles Mander,Major Cunningham,2,,
16562,William Powell,Godfrey,2,,
16563,Carole Lombard,Irene Bullock,1,,
16564,Alice Brady,Angelica Bullock,1,,
16565,Gail Patrick,Cornelia Bullock,1,,
16566,Jean Dixon,Molly,1,,
16567,Eugene Pallette,Alexander Bullock,2,,
16568,Alan Mowbray,Tommy Gray,2,,
16569,Mischa Auer,Carlo,2,,
16570,Pat Flaherty,Mike Flaherty,2,,
16571,Robert Light,Faithful George,2,,
16572,Grady Sutton,Charlie Van Rumple (uncredited),2,,
16573,Franklin Pangborn,Judge (uncredited),2,,
16574,Jane Wyman,Socialite (uncredited),1,,
16575,Bess Flowers,Mrs. Merriweather,1,,
16576,Bert Moorhouse,Card Playing Party Guest,2,,
16577,Jane Wyman,Party Guest (uncredited),1,,
16578,Elizabeth Taylor,Leslie Lynnton Benedict,1,,
16579,Rock Hudson,"Jordan ""Bick"" Benedict Jr.",2,,
16580,James Dean,Jett Rink,2,,
16581,Carroll Baker,Luz Benedict II,1,,
16582,Jane Withers,Vashti Synthe,1,,
16583,Chill Wills,Uncle Bawley,2,,
16584,Mercedes McCambridge,Luz Benedict,1,,
16585,Dennis Hopper,"Jordan ""Jordy"" Benedict III",2,,
16586,Sal Mineo,Angel Obregón II,2,,
16587,Rod Taylor,Sir David Karfrey,2,,
16588,Judith Evelyn,Mrs. Nancy Lynnton,1,,
16589,Earl Holliman,'Bob' Dace,2,,
16590,Robert Nichols,Mort 'Pinky' Snythe,2,,
16591,Paul Fix,Dr. Horace Lynnton,2,,
16592,Alexander Scourby,Old Polo,2,,
16593,Charles Watts,Judge Oliver Whiteside,2,,
16594,Elsa Cárdenas,Juana Guerra Benedict,1,,
16595,Carolyn Craig,Lacey Lynnton,1,,
16596,Monte Hale,Bale Clinch,0,,
16597,Sheb Wooley,Gabe Target,2,,
16598,Mary Ann Edwards,Adarene Clinch,0,,
16599,Victor Millan,Angel Obregón Sr.,0,,
16600,Mickey Simpson,Sarge,0,,
16601,Pilar Del Rey,Mrs. Obregón,0,,
16602,Maurice Jara,Dr. Guerra,0,,
16603,Noreen Nash,Lona Lane,1,,
16604,Ray Whitley,Watts,0,,
16605,Napoleon Whiting,Jefferson Swazey,0,,
16606,Fran Bennett,Judy Benedict,1,,
16607,Elsa Aguirre,Minor Role (uncredited),1,,
16608,Barbara Barrie,Mary Lou Decker (uncredited),1,,
16609,Bert Stevens,Wedding Guest,2,,
16610,Bess Flowers,Guest at Jeff Rink's Banquet,1,,
16611,Harold Miller,Wedding Guest,2,,
16612,James Dean,Caleb Trask,2,,
16613,Julie Harris,Abra Bacon,1,,
16614,Raymond Massey,Adam Trask,2,,
16615,Richard Davalos,Aron Trask,2,,
16616,Jo Van Fleet,Kate Trask,1,,
16617,Burl Ives,Sam the Sheriff,2,,
16618,Albert Dekker,Will Hamilton,2,,
16619,Lois Smith,Anne,1,,
16620,Harold Gordon,Gustav Albrecht,2,,
16621,Nick Dennis,Rantani,2,,
16622,Timothy Carey,Joe,2,,
16623,Abdullah Abbas,Townsman at Carnival (uncredited),2,,
16624,Frank Baker,Townsman (uncredited),0,,
16625,Scott Seaton,Townsman (uncredited),2,,
16626,Barbara Baxley,Nurse (uncredited),1,,
16627,John Beradino,Coalman at Lettuce Field (uncredited),2,,
16628,Joe Brooks,Townsman at Carnival (uncredited),0,,
16629,Jack Carr,Charlie - Townsman at Carnival (uncredited),2,,
16630,Wheaton Chambers,Townsman at Carnival (uncredited),2,,
16631,Roger Creed,Townsman at Carnival (uncredited),2,,
16632,Joe Dougherty,Townsman at Carnival (uncredited),2,,
16633,Franklyn Farnum,Townsman at Carnival (uncredited),2,,
16634,Al Ferguson,Townsman at Carnival (uncredited),0,,
16635,Robert Gardett,Townsman at Carnival (uncredited),0,,
16636,Chief Leonard George,Townsman at Carnival (uncredited),0,,
16637,John George,Townsman at Carnival (uncredited),2,,
16638,Effie Laird,Townswoman at Carnival (uncredited),0,,
16639,Billy Mahan,Townsman at Carnival (uncredited),0,,
16640,Rose Plumer,Rose - Townswoman at Carnival (uncredited),1,,
16641,Lillian West,Townswoman at Carnival (uncredited),1,,
16642,Chalky Williams,Townsman at Carnival (uncredited),0,,
16643,Lonny Chapman,Roy Turner - Automobile Mechanic (uncredited),2,,
16644,Edward Clark,Draft Board Member (uncredited),0,,
16645,Harry Cording,Bouncer (uncredited),2,,
16646,Lester Dorr,City Official at Parade (uncredited),2,,
16647,Cliff Fields,Student (uncredited),0,,
16648,Gail Kobe,Student (uncredited),0,,
16649,Frank Mazzola,Student (uncredited),2,,
16650,Ken Miller,Student (uncredited),2,,
16651,Patricia Prest,Student (uncredited),0,,
16652,Mickey Roth,Student (uncredited),0,,
16653,Robert Foulk,Man at Boxcar (uncredited),2,,
16654,Richard Garrick,Dr. Edwards (uncredited),0,,
16655,John Halloran,City Official at Parade (uncredited),2,,
16656,Charles Anthony Hughes,City Official at Parade (uncredited),0,,
16657,Hal Taggart,City Official at Parade (uncredited),0,,
16658,Jonathan Haze,Piscora's Son (uncredited),2,,
16659,Ramsay Hill,English Officer (uncredited),0,,
16660,Earle Hodgins,Shooting Gallery Concessionaire (uncredited),2,,
16661,Lou Marcelle,Trailer Narrator (voice) (uncredited),0,,
16662,Edward McNally,Soldier (uncredited),0,,
16663,Gil Perkins,Lettuce Truck Worker (uncredited),2,,
16664,William 'Bill' Phillips,Coalman at Lettuce Fields / Man at Exercise Class (uncredited),2,,
16665,Julian Rivero,Prisoner (uncredited),0,,
16666,Henry Rowland,Helper at Boxcar (uncredited),2,,
16667,Charles Sherlock,Milk Bottle Concessionaire at Carnival (uncredited),2,,
16668,Mario Siletti,Mr. Piscora (uncredited),2,,
16669,Sailor Vincent,Townsman in Parade / Townsman at Carnival (uncredited),2,,
16670,Max Wagner,Workman (uncredited),2,,
16671,Sam Harris,Official at Parade (uncredited),2,,
16672,Ralph Moratz,Soldier in Train (uncredited),2,,
16673,Sid Troy,Townsman at Carnival (uncredited),0,,
16674,Tex Holden,Townsman (uncredited),0,,
16675,William Powell,Nick Charles,2,,
16676,Myrna Loy,Nora Charles,1,,
16677,Maureen O'Sullivan,Dorothy Wynant,1,,
16678,Nat Pendleton,Inspector John Guild,2,,
16679,Minna Gombell,Mimi Wynant,1,,
16680,Porter Hall,Herbert MacCaulay,2,,
16681,Henry Wadsworth,Tommy,0,,
16682,William Henry,Gilbert Wynant,2,,
16683,Harold Huber,Arthur Nunheim,2,,
16684,Cesar Romero,Chris Jorgenson,2,,
16685,Natalie Moorhead,Julia Wolf,1,,
16686,Edward Brophy,Joe Morelli,2,,
16687,Edward Ellis,Clyde Wynant,2,,
16688,Cyril Thornton,Tanner,2,,
16689,Pat Flaherty,Fighter at Party (uncredited),2,,
16690,William H. O'Brien,Bartender (uncredited),2,,
16691,Polly Bailey,Janitress (uncredited),1,,
16692,William Augustin,Wynant's Butler (uncredited),0,,
16693,Arthur Belasco,Detective (uncredited),2,,
16694,Jack Cheatham,Detective (uncredited),2,,
16695,Edward Hearn,Detective (uncredited),2,,
16696,Garry Owen,Detective (uncredited),0,,
16697,Lee Phelps,Detective (uncredited),2,,
16698,Frank O'Connor,Detective Waiter (uncredited),2,,
16699,Henry Otho,Detective Waiter (uncredited),2,,
16700,Robert Homans,Billy the Detective (uncredited),0,,
16701,Brooks Benedict,Night Club Patron (uncredited),2,,
16702,Dick Gordon,Night Club Patron (uncredited),2,,
16703,Kenner G. Kemp,Night Club Patron (uncredited),0,,
16704,Hans Moebus,Night Club Patron (uncredited),0,,
16705,Tui Bow,Stenographer (uncredited),0,,
16706,Raymond Brown,Dr. Walton (uncredited),2,,
16707,Ruth Channing,Mrs. Jorgenson (uncredited),0,,
16708,Clay Clement,Quinn (uncredited),0,,
16709,Nick Copeland,Reporter (uncredited),0,,
16710,Creighton Hale,Reporter (uncredited),2,,
16711,Thomas E. Jackson,Reporter (uncredited),0,,
16712,Phil Tead,Reporter (uncredited),2,,
16713,George Templeton,Reporter (uncredited),2,,
16714,Christian J. Frank,Plainclothesman (uncredited),0,,
16715,Lee Shumway,Plainclothesman (uncredited),2,,
16716,Kenneth Gibson,Apartment Clerk (uncredited),0,,
16717,Douglas Fowley,Taxi Driver (uncredited),0,,
16718,Sherry Hall,Taxi Driver (uncredited),2,,
16719,John Irwin,'Face' Tefler (uncredited),2,,
16720,Sydney Jarvis,Witness (uncredited),2,,
16721,Tiny Jones,Woman Buying Newspaper (uncredited),1,,
16722,John Larkin,Porter (uncredited),2,,
16723,Walter Long,Stutsy Burke (uncredited),2,,
16724,Fred Malatesta,Joe - Headwaiter (uncredited),2,,
16725,Alexander Pollard,Waiter Hired for Dinner (uncredited),0,,
16726,Albert Pollet,Waiter Hired for Dinner (uncredited),2,,
16727,Rolfe Sedan,Waiter (uncredited),2,,
16728,Leo White,Leo - Waiter (uncredited),2,,
16729,Bob Reeves,Cop (uncredited),2,,
16730,Bert Roach,Foster (uncredited),2,,
16731,Gertrude Short,Marion (uncredited),1,,
16732,Pietro Sosso,Butler (uncredited),0,,
16733,Ben Taggart,Police Captain (uncredited),2,,
16734,Harry Tenbrook,Guest at Nick's Party (uncredited),2,,
16735,Huey White,Minor Role (uncredited),2,,
16736,Charles Williams,Fighter Manager (uncredited),2,,
16737,Skippy,Asta,2,,
16738,Cary Grant,Walter Burns,2,,
16739,Rosalind Russell,Hildy Johnson,1,,
16740,Ralph Bellamy,Bruce Baldwin,2,,
16741,Gene Lockhart,Sheriff Hartwell,2,,
16742,Helen Mack,Mollie Malloy,1,,
16743,Porter Hall,Murphy,2,,
16744,Ernest Truex,Bensinger,2,,
16745,Cliff Edwards,Endicott,2,,
16746,Clarence Kolb,Mayor,2,,
16747,Roscoe Karns,McCue,2,,
16748,Frank Jenks,Wilson,2,,
16749,Regis Toomey,Sanders,2,,
16750,Abner Biberman,Louie,2,,
16751,Frank Orth,Duffy,2,,
16752,John Qualen,Earl Williams,2,,
16753,Alma Kruger,Mrs Baldwin,1,,
16754,Billy Gilbert,Joe Pettibone,2,,
16755,Pat West,Warden Cooley,0,,
16756,Edwin Maxwell,Dr. Egelhoffer,2,,
16757,Irving Bacon,Gus (uncredited),2,,
16758,Wade Boteler,Mike (uncredited),2,,
16759,Harry C. Bradley,Insurance Doctor (uncredited),2,,
16760,Wheaton Chambers,Elevator Passenger (uncredited),2,,
16761,Edmund Cobb,Cop (uncredited),2,,
16762,Ann Doran,Newspaper Office Worker (uncredited),1,,
16763,Ralph Dunn,Plainclothesman (uncredited),2,,
16764,Earl Dwire,Pete Davis (uncredited),0,,
16765,Pat Flaherty,Frank - Policeman (uncredited),2,,
16766,Jack Gardner,Elevator Passenger (uncredited),2,,
16767,Eddie Hart,Carl - Plainclothesman (uncredited),2,,
16768,Marion Martin,Evangeline (uncredited),1,,
16769,Frank McLure,Newsman (uncredited),2,,
16770,James Millican,Tim (uncredited),2,,
16771,Gene Morgan,Gene (uncredited),2,,
16772,Delmar Watson,Skinny (uncredited),2,,
16773,David Niven,Phileas Fogg,2,,
16774,Cantinflas,Passepartout,2,,
16775,Finlay Currie,Whist Partner,2,,
16776,Robert Morley,Ralph,2,,
16777,Charles Boyer,Monsieur Gasse,2,,
16778,Robert Newton,Mr. Fix,2,,
16779,Gilbert Roland,Achmed Abdullah,2,,
16780,Marlene Dietrich,Saloon Hostess,1,,
16781,Frank Sinatra,Saloon Pianist,2,,
16782,Buster Keaton,Train Conductor,2,,
16783,John Carradine,Col. Proctor Stamp,2,,
16784,Peter Lorre,Steward,2,,
16785,George Raft,Saloon Bouncer,2,,
16786,Tim McCoy,Colonel,2,,
16787,Joe E. Brown,Stationmaster,0,,
16788,Shirley MacLaine,Princess Aouda,1,,
16789,Melville Cooper,Mr. Talley,2,,
16790,Reginald Denny,Police Chief,2,,
16791,Ronald Colman,Railway Official,2,,
16792,Trevor Howard,Denis Fallentin,2,,
16793,Harcourt Williams,Hinshaw,2,,
16794,Martine Carol,Tourist,0,,
16795,Cedric Hardwicke,Sir Francis Cromarty,2,,
16796,Noël Coward,Roland Hesketh-Baggott,2,,
16797,John Gielgud,Foster,2,,
16798,Fernandel,French Coachman,2,,
16799,Evelyn Keyes,Paris Tart,1,,
16800,José Greco,Flamenco Dancer,0,,
16801,Cesar Romero,Achmed Abdullah's Henchman,2,,
16802,Alan Mowbray,British Consul - Suez,2,,
16803,Charles Coburn,Steamship Company Hong Kong Clerk,2,,
16804,Red Skelton,Drunk in Barbary Coast Saloon,2,,
16805,Andy Devine,First Mate of the S.S. Henrietta,2,,
16806,Edmund Lowe,Engineer of the S.S. Henrietta,2,,
16807,Victor McLaglen,Helmsman of the S.S. Henrietta,2,,
16808,John Mills,London Carriage Driver,2,,
16809,Glynis Johns,Sporting Lady's Companion,1,,
16810,Hermione Gingold,Sporting Lady,1,,
16811,Edward R. Murrow,Prologue Narrator,0,,
16812,Mike Mazurki,Drunk in Hong Kong Dive,2,,
16813,Ronald Squire,Reform Club Member,0,,
16814,Basil Sydney,Reform Club Member,2,,
16815,Luis Miguel Dominguín,Bullfighter,0,,
16816,Robert Cabal,Elephant Driver-Guide,2,,
16817,Jack Oakie,Captain of the 'S. S. Henrietta',2,,
16818,Beatrice Lillie,Leader of London Revivalist Group,1,,
16819,A.E. Matthews,Club Member,2,,
16820,Walter Fitzgerald,Club Member,2,,
16821,Ronald Adam,Club Steward,2,,
16822,Frank Royde,Clergyman,0,,
16823,Abdullah Abbas,Extra (uncredited),2,,
16824,Jesse Adams,Extra (uncredited),2,,
16825,Fred Aldrich,Extra (uncredited),2,,
16826,Ray Armstrong,Extra (uncredited),0,,
16827,Gertrude Astor,Extra (uncredited),1,,
16828,Walter Bacon,Extra (uncredited),0,,
16829,Rama Bai,Extra (uncredited),0,,
16830,Leah Baird,Extra (uncredited),1,,
16831,Brandon Beach,Extra (uncredited),2,,
16832,Eugene Beday,Extra (uncredited),0,,
16833,Helena Benda,Extra (uncredited),0,,
16834,Audrey Betz,Extra (uncredited),1,,
16835,George Blagoi,Extra (uncredited),0,,
16836,Eumenio Blanco,Extra (uncredited),2,,
16837,Nina Borget,Extra (uncredited),0,,
16838,Danny Borzage,Extra (uncredited),0,,
16839,Hazel Boyne,Extra (uncredited),1,,
16840,George Bruggeman,Extra (uncredited),0,,
16841,Bob Burrows,Extra (uncredited),2,,
16842,Paul Busch,Extra (uncredited),2,,
16843,Gordon Carveth,Extra (uncredited),0,,
16844,Spencer Chan,Extra (uncredited),2,,
16845,Jack Chefe,Extra (uncredited),2,,
16846,Sing Chen,Extra (uncredited),0,,
16847,Dick Cherney,Extra (uncredited),0,,
16848,Bud Cokes,Extra (uncredited),2,,
16849,Louise Colombet,Extra (uncredited),0,,
16850,Bill Couch,Extra (uncredited),2,,
16851,Paul Cristo,Extra (uncredited),2,,
16852,Roy Damron,Extra (uncredited),0,,
16853,Eddie Das,Extra (uncredited),0,,
16854,John Davidson,Extra (uncredited),2,,
16855,Jack Davies,Extra (uncredited),2,,
16856,Jack Davis,Extra (uncredited),2,,
16857,Anna De Linsky,Extra (uncredited),0,,
16858,Gloria Dea,Extra (uncredited),0,,
16859,John Deauville,Extra (uncredited),0,,
16860,Harry Denny,Extra (uncredited),0,,
16861,James Dime,Extra (uncredited),2,,
16862,Joe Dougherty,Extra (uncredited),2,,
16863,Dan Dowling,Extra (uncredited),0,,
16864,Harry Duff,Extra (uncredited),2,,
16865,Arthur Dulac,Extra (uncredited),0,,
16866,Charles Dunbar,Extra (uncredited),0,,
16867,Renald Dupont,Extra (uncredited),0,,
16868,Larry Duran,Extra (uncredited),2,,
16869,Minta Durfee,Extra (uncredited),0,,
16870,Jack Ellis,Extra (uncredited),0,,
16871,Richard Elmore,Extra (uncredited),0,,
16872,Frank Erickson,Extra (uncredited),0,,
16873,Bob Evans,Extra (uncredited),2,,
16874,Harry Evans,Extra (uncredited),0,,
16875,Franklyn Farnum,Extra (uncredited),2,,
16876,Art Felix,Extra (uncredited),0,,
16877,Grace Field,Extra (uncredited),0,,
16878,Sam Finn,Extra (uncredited),2,,
16879,Bess Flowers,Extra (uncredited),1,,
16880,Frances Fong,Extra (uncredited),1,,
16881,Frances Fong,Featured Player (uncredited),1,,
16882,Otto Forrest,Extra (uncredited),0,,
16883,Helen Foster,Extra (uncredited),1,,
16884,Jesús Franco,Extra (uncredited),2,,
16885,Ben Frommer,Extra (uncredited),0,,
16886,Curt Furburg,Extra (uncredited),0,,
16887,Joe Garcio,Extra (uncredited),0,,
16888,Joe Gilbert,Extra (uncredited),0,,
16889,Mary Ellen Gleason,Extra (uncredited),0,,
16890,June Glory,Extra (uncredited),0,,
16891,Albert Godderis,Extra (uncredited),0,,
16892,James Gonzalez,Extra (uncredited),0,,
16893,Carmelita González,Extra (uncredited),1,,
16894,Dick Gordon,Extra (uncredited),2,,
16895,Bernie Gozier,Extra (uncredited),2,,
16896,William Graeff Jr.,Extra (uncredited),2,,
16897,Herschel Graham,Extra (uncredited),0,,
16898,Donald Gray,Extra (uncredited),2,,
16899,Kit Guard,Extra (uncredited),2,,
16900,Paul Gustine,Extra (uncredited),0,,
16901,Herman Hack,Extra (uncredited),2,,
16902,Robert Haines,Extra (uncredited),0,,
16903,Stuart Hall,Extra (uncredited),0,,
16904,Chick Hannan,Extra (uncredited),0,,
16905,Silver Harr,Extra (uncredited),0,,
16906,Sam Harris,Extra (uncredited),2,,
16907,Clarence Hennecke,Extra (uncredited),2,,
16908,Lars Hensen,Extra (uncredited),2,,
16909,George Hickman,Extra (uncredited),0,,
16910,Chuck Hicks,Extra (uncredited),2,,
16911,Stuart Holmes,Extra (uncredited),2,,
16912,Hans Hopf,Extra (uncredited),0,,
16913,Jimmie Horan,Extra (uncredited),2,,
16914,Yoneo Iguchi,Extra (uncredited),0,,
16915,Allen Jaffe,Extra (uncredited),2,,
16916,Robert James,Extra (uncredited),2,,
16917,Dolly Jarvis,Extra (uncredited),0,,
16918,Michael Jeffers,Extra (uncredited),2,,
16919,Leroy Johnson,Extra (uncredited),0,,
16920,Dick Johnstone,Extra (uncredited),2,,
16921,Harvey Karels,Extra (uncredited),0,,
16922,Willie Keeler,Extra (uncredited),0,,
16923,Jack Kenny,Extra (uncredited),2,,
16924,Al Kikume,Extra (uncredited),2,,
16925,Max Kleven,Extra (uncredited),2,,
16926,Paul Kruger,Extra (uncredited),0,,
16927,Ann Kunde,Extra (uncredited),0,,
16928,Jeanne Lafayette,Extra (uncredited),0,,
16929,Richard LaMarr,Extra (uncredited),0,,
16930,Alfredo Landa,Extra (uncredited),2,,
16931,Jack Lee,Extra (uncredited),0,,
16932,Virginia Ann Lee,Dancer (uncredited),0,,
16933,Harry Leroy,Extra (uncredited),0,,
16934,Carl M. Leviness,Extra (uncredited),0,,
16935,Shirley Lew,Extra (uncredited),0,,
16936,Tien-Lang Li,Extra (uncredited),0,,
16937,Baron James Lichter,Extra (uncredited),0,,
16938,Marco López,Extra (uncredited),2,,
16939,Casey MacGregor,Train Fireman (uncredited),0,,
16940,Joseph Marievsky,Extra (uncredited),2,,
16941,Johnny Marlin,Extra (uncredited),0,,
16942,Thomas Martin,Extra (uncredited),2,,
16943,Frank McLure,Extra (uncredited),2,,
16944,Marie Melesh,Extra (uncredited),0,,
16945,Harold Miller,Extra (uncredited),2,,
16946,Gordon Mitchell,Extra (uncredited),2,,
16947,King Mojave,Extra (uncredited),0,,
16948,Joe Molina,Extra (uncredited),0,,
16949,Ernesto Molinari,Extra (uncredited),0,,
16950,Ralph Moratz,Extra (uncredited),2,,
16951,Clive Morgan,Extra (uncredited),2,,
16952,Charles Morton,Extra (uncredited),2,,
16953,Sol Murgi,Extra (uncredited),0,,
16954, Frank Nagai,Extra (uncredited),0,,
16955,George Nardelli,Extra (uncredited),0,,
16956,Barry Norton,Extra (uncredited),2,,
16957,Faye Michael Nuell,Extra (uncredited),0,,
16958,Daniel Nunez,Extra (uncredited),0,,
16959,William H. O'Brien,Extra (uncredited),2,,
16960,Monty O'Grady,Extra (uncredited),2,,
16961,Lillian O'Malley,Extra (uncredited),0,,
16962,Kent Odell,Extra (uncredited),0,,
16963,Yasuzô Ogawa,Extra (uncredited),2,,
16964,Bob Okazaki,Extra (uncredited),0,,
16965,Victor Paul,Extra (uncredited),2,,
16966,Charles Pendelton,Extra (uncredited),0,,
16967,Elsa Peterson,Extra (uncredited),0,,
16968,Joe Ploski,Extra (uncredited),0,,
16969,Byron Poindexter,Extra (uncredited),0,,
16970,Lucille Porcett,Extra (uncredited),0,,
16971,Don Pulford,Extra (uncredited),0,,
16972,Bill Raisch,Extra (uncredited),0,,
16973,Fred Rapport,Extra (uncredited),0,,
16974,Bob Reeves,Extra (uncredited),2,,
16975,Max Reid,Extra (uncredited),0,,
16976,Waclaw Rekwart,Extra (uncredited),0,,
16977,Peggy Remington,Extra (uncredited),0,,
16978,David Richardson,Extra (uncredited),0,,
16979,Buddy Roosevelt,Extra (uncredited),0,,
16980,George Ross,Extra (uncredited),0,,
16981,Joe E. Ross,Extra (uncredited),0,,
16982,Marion Ross,Extra (uncredited),1,,
16983,Tony Roux,Extra (uncredited),2,,
16984,John Roy,Extra (uncredited),0,,
16985,Dick Ryan,Extra (uncredited),2,,
16986,Loulette Sablon,Extra (uncredited),0,,
16987,Danny Sands,Extra (uncredited),0,,
16988,Cosmo Sardo,Extra (uncredited),0,,
16989,Sam Savitsky,Extra (uncredited),0,,
16990,Jeffrey Sayre,Extra (uncredited),2,,
16991,Charles Schaeffer,Extra (uncredited),0,,
16992,Fred Scheiwiller,Extra (uncredited),0,,
16993,Eddie Searles,Extra (uncredited),2,,
16994,Scott Seaton,Extra (uncredited),2,,
16995,Bernard Sell,Extra (uncredited),2,,
16996,Sammy Shack,Extra (uncredited),0,,
16997,Leslie Sketchley,Extra (uncredited),0,,
16998,June Smaney,Extra (uncredited),1,,
